airport_id,airport_name
2203,TORONTO/LESTER B. PEARSON INTL
2204,DANE COUNTY REGIONAL ARPT-TRUAX FLD
2205,EDWARD G PITKA SR ARPT
2206,UNIV OF ILLINOIS -WILLARD ARPT
2207,ELKO REGIONAL ARPT
2208,DEKALB-PEACHTREE ARPT
2209,CHICAGO EXECUTIVE ARPT
2210,FLORENCE REGIONAL
2211,NORWOOD MEMORIAL ARPT
2212,LIVERMORE MUNICIPAL ARPT
2213,ROCKY MOUNT WILSON RGNL ARPT
2214,TULSA INTL
2215,BATON ROUGE METRO
2216,WILLOUGHBY LOST NATION MUNI ARPT
2217,WILKES-BARRE/SCRANTON INTL
2218,HENDERSON FIELD
2219,FALLS INTL ARPT
2220,LUBBOCK INTL
2221,AUGUSTA STATE
2222,WILMINGTON INTL
2223,JUNEAU INTL ARPT
2224,RENO TAHOE INTL
2225,ST AUGUSTINE
2226,MONTGOMERY REGIONAL ARPT
2227,PORTLAND-HILLSBORO ARPT
2228,PANGBORN MEMORIAL
2229,TRI-CITIES
2230,PURDUE UNIV ARPT
2231,DAYTONA BEACH INTL
2232,EASTERWOOD FIELD AIRPORT
2233,HENRY E ROHLSEN ARPT
2234,IMPERIAL COUNTY ARPT
2235,KLAMATH FALLS INTL
2236,FAIRBANKS INTL ARPT
2237,EUGENIO MARIA DE HOSTOS ARPT
2238,MISSOULA INTL ARPT
2239,DUBUQUE REGIONAL ARPT
2240,SAND POINT ARPT
2241,MONETT MUNICIPAL ARPT
2242,WATERBURY-OXFORD ARPT
2243,AKRON-CANTON MUNICIPAL
2244,READING REGIONAL
2245,COLUMBUS METRO
2246,NANTUCKET MEMORIAL
2247,ROCKY MOUNTAIN METROPOLITAN ARPT
2248,COLUMBIA METRO
2249,WILLIAMSPORT
2250,BUSH FLD
2251,INDIANAPOLIS METROPOLITAN ARPT
2252,BISHOP INTL FLINT
2253,BELLINGHAM INTL
2254,BETZ ARPT
2255,NOGALES INTL ARPT
2256,GANDER INTL
2257,GOSHEN MUNICIPAL ARPT
2258,ADAMS COUNTY- LEGION FIELD
2259,HAMILTON MUNICIPAL ARPT
2260,FALCON FIELD ARPT
2261,KAPALUA ARPT
2262,BROWNSVL/SO PADRE IS
2263,GUAM INTL ARPT
2264,CHESTER COUNTY G O CARLSON ARPT
2265,SNOHOMISH CO (PAINE FIELD)
2266,ST. LUCIE COUNTY INTL ARPT
2267,MEACHAM FT WORTH
2268,GRAND JUNCTION REGIONAL ARPT
2269,IDAHO FALLS REGIONAL ARPT
2270,MBS INTL
2271,REPUBLIC AIRPORT
2272,CAPITAL CITY ARPT (PA)
2273,GREENVILLE-SPARTANBURG INTL
2274,ASHEVILLE REGIONAL ARPT
2275,ST LOUIS DOWNTOWN
2276,MOBILE DOWNTOWN ARPT
2277,PULLMAN-MOSCOW REGIONAL
2278,MCNARY FLD ARPT
2279,BOWMAN FIELD
2280,PIEDMONT TRIAD INTL
2281,FLOYD BENNETT MEMORIAL
2282,WEST BEND MUNICIPAL ARPT
2283,GREATER ROCKFORD
2284,GRAND CANYON WEST
2285,KEY WEST INTL ARPT
2286,EPHRAIM- FISH CREEK
2287,NUT TREE AIRPORT
2288,SACRAMENTO EXECUTIVE ARPT
2289,MONTEREY PENINSULA
2290,JOE FOSS FIELD ARPT
2291,CHEYENNE REGIONAL ARPT
2292,TRI-STATE MILTON FERGUSON
2293,CYRIL E KING ARPT
2294,LONG BEACH-DAUGH FLD
2295,ABILENE REGIONAL ARPT
2296,TEXARKANA-WEBB FIELD
2297,HAMILTON
2298,WILL ROGERS WORLD ARPT
2299,LEBANON MUNICIPAL ARPT
2300,GRAND FORKS INTL
2301,HILTON HEAD ISLAND
2302,WILLOW RUN ARPT
2303,GROSSE ILE MUNICIPAL ARPT
2304,LAKELAND LINDER REGIONAL
2305,SOUTH BEND REGIONAL
2306,OUTAGAMIE COUNTY REGIONAL
2307,MAHLON SWEET FLD
2308,QUONSET STATE ARPT
2309,SOUTHWEST GEORGIA REGIONAL ARPT
2310,EASTERN WEST VIRGINIA REGIONAL ARPT
2311,BOEING FIELD K C INT
2312,SAIPAN INTL
2313,WILLIAMSON COUNTY REGIONAL
2314,CENTENNIAL ARPT
2315,WALLA WALLA REGIONAL
2316,JIM HOGG COUNTY AROT
2317,HAWTHORNE MUNICIPAL ARPT
2318,PETALUMA MUNICIPAL ARPT
2319,SONOMA COUNTY ARPT
2320,LANAI ARPT
2321,TUCSON INTL
2322,JOHNSON COUNTY EXECUTIVE ARPT
2323,ROSWELL INTL AIR CENTER
2324,ALBERT J ELLIS
2325,HECTOR INTERNATIONAL
2326,SCHENECTADY COUNTY
2327,DILLANT-HOPKINS ARPT
2328,SALISBURY-WICOMICO
2329,CORPUS CHRISTI INTL ARPT
2330,MONROE REGIONAL ARPT
2331,BARNSTABLE MUNICIPAL
2332,ROBERTSON FIELD
2333,MODESTO CITY-COUNTY
2334,YELLOWSTONE ARPT
2335,DEER PARK ARPT
2336,ZELIENOPLE MUNICIPAL
2337,LORAIN COUNTY REGIONAL ARPT
2338,CECIL ARPT
2339,BOLTON FIELD ARPT
2340,ST LOUIS REGIONAL
2341,EASTON/NEWMAN FIELD ARPT
2342,CHERRY CAPITAL ARPT
2343,ST. PAUL DOWNTOWN ARPT
2344,OSCEOLA MUNICIPAL ARPT
2345,YELLOWSTONE REGIONAL
2346,DURANGO-LA PLATA CO
2347,SELAWICK ARPT
2348,WALLOPS FLIGHT FACILITY
2349,OHIO STATE UNIVERSITY
2350,SHEBOYGAN COUNTY MEMORIAL ARPT
2351,SITKA (SPB)
2352,THIEF RIVER FALLS REGIONAL
2353,YAKUTAT ARPT
2354,MARSHALL ISLANDS INTL ARPT
2355,SYRACUSE HANCOCK INTL
2356,MERCEDITA ARPT
2357,ORMOND BEACH MUNICIPAL ARPT
2358,MONTROSE REGIONAL ARPT
2359,HELENA REGIONAL
2360,MOBILE REGIONAL
2361,PALM SPRINGS INTL
2362,DE KALB TAYLOR MUNICIPAL ARPT
2363,EVANSTON-UINTA COUNTY BURNS FIELD
2364,JESSE VIERTEL MEMORIAL ARPT
2365,MCCLELLAN-PALOMAR
2366,MC CLELLAN AIRFIELD
2367,WAYNE COUNTY
2368,CHINO AIRPORT
2369,MIDDLE GEORGIA REGIONAL
2370,COMPTON/WOODLEY ARPT
2371,YOUNGSTOWN-WARREN RGNL ARPT
2372,RANGE REGIONAL ARPT
2373,EL MONTE ARPT
2374,ALLENTOWN QUEEN CITY MUNICIPAL
2375,SUGAR LAND REGIONAL ARPT
2376,NORTHEASTERN REGIONAL
2377,LINDEN AIRPORT
2378,ELMIRA/CORNING MUNICIPAL
2379,MANHATTAN REGIONAL
2380,SCOTT CITY MUNICIPAL ARPT
2381,CHILLICOTHE MUNICIPAL ARPT
2382,PLYMOUTH MUNICIPAL ARPT (MA)
2383,BOISE AIR TERMINAL/GOWEN FIELD
2384,ANOKA COUNTY-BLAINE
2385,HAGERSTOWN REGIONAL
2386,USAF ACADEMY BULLSEYE AUX AIRSTRIP
2387,GLASGOW INTL/WOKAL FIELD
2388,MONMOUTH EXECUTIVE ARPT
2389,QUEBEC/JEAN LESAGE INTL
2390,ELK GROVE ARPT
2391,LAKE CHARLES REGIONAL
2392,WINDHAM ARPT
2393,HUNTINGBURG ARPT
2394,DUTCHESS COUNTY ARPT
2395,FERANDINA BEACH MUNICIPAL ARPT
2396,HOBBY FIELD ARPT
2397,CAPE MAY COUNTY ARPT
2398,SALINA MUNICIPAL
2399,BETHEL ARPT
2400,GLADEWATER MUNICIPAL ARPT
2401,OCONEE COUNTY REGIONAL ARPT
2402,KETCHIKAN INTL ARPT
2403,TWEED-NEW HAVEN ARPT
2404,GALLATIN FIELD ARPT
2405,PINAL AIRPARK
2406,MARTHAS VINEYARD
2407,BROOKINGS MUNICIPAL ARPT
2408,EAST HAMPTON ARPT
2409,NATRONA COUNTY INTL
2410,FINDLAY ARPT
2411,ROGERS MUNICIPAL ARPT-CARTER FIELD
2412,FULLERTON MUNICIPAL ARPT
2413,ST CLAIR COUNTY INTL ARPT
2414,KINGS LAND O' LAKES ARPT
2415,RAPID CITY REGIONAL
2416,AURORA MUNICIPAL ARPT
2417,NORTH CENTRAL WEST VIRGINIA ARPT
2418,KONGIGANAK ARPT
2419,WESTERLY STATE ARPT
2420,CAPE GIRARDEAU MUNICIPAL
2421,KALAELOA ARPT JOHN RODGERS FIELD
2422,ERNEST A LOVE FIELD
2423,KENDALL-TAMIAMI EXECUTIVE ARPT
2424,GRAND RAPIDS/ITASCA COUNTY ARPT
2425,ADDINGTON FIELD ARPT
2426,WILLMAR MUNICIPAL
2427,MC ALLEN MILLER INTL
2428,PALESTINE MUNICIPAL ARPT
2429,WHEELER-SACK ARMY AIRFIELD
2430,CLEVELAND MUNICIPAL ARPT
2431,DEMOPOLIS MUNICIPAL ARPT
2432,NEW CENTURY AIRCENTER ARPT
2433,FORT DODGE REGIONAL
2434,ARNOLD PALMER REGIONAL
2435,BRANSON ARPT
2436,LAREDO INTL
2437,WENDOVER ARPT
2438,ALTOONA-BLAIR COUNTY
2439,REDDING MUNICIPAL
2440,BILLINGS LOGAN INTL
2441,PHOENIX-MESA GATEWAY
2442,COLD BAY ARPT
2443,DELTA COUNTY ARPT
2444,BOWERMAN ARPT
2445,KEY FLD
2446,BELLEVILLE MUNICIPAL
2447,MONROE COUNTY
2448,COLUMBIA REGIONAL
2449,FORT WORTH SPINKS ARPT
2450,PUNTA GORDA ARPT
2451,DULUTH INTL ARPT
2452,WILLIAM B HEILIG FIELD
2453,PHOENIX GOODYEAR ARPT
2454,JAMES CLEMENTS MUNICIPAL ARPT
2455,ALEXANDRIA INTL
2456,GARY CHICAGO INTL
2457,GREENVILLE DOWNTOWN ARPT
2458,RIO VISTA MUNICIPAL ARPT
2459,ELIZABETHTON MUNICIPAL ARPT
2460,CAPE COD COAST GUARD AIR STATION
2461,PRYOR FIELD REGIONAL ARPT
2462,CHARLES B WHEELER DOWNTOWN ARPT
2463,BARKLEY REGIONAL ARPT
2464,JACQUELINE COCHRAN REGIONAL ARPT
2465,BARROW COUNTY ARPT
2466,HAYWARD EXECUTIVE ARPT
2467,TUPELO MUNICIPAL
2468,MIDDLETON MUNI MOREY FIELD
2469,WACO REGIONAL ARPT
2470,CHESTERFIELD COUNTY ARPT
2471,CASTLE ARPT
2472,SKAGIT REGIONAL
2473,MERRILL FIELD ARPT
2474,GRAND CANYON NATIONAL
2475,REID-HILLVIEW ARPT OF SANTA CLARA CNTY
2476,BERZ-MACOMB ARPT
2477,FLYING CLOUD ARPT
2478,SOUTHWEST MINNESOTA REGIONAL ARPT
2479,BEMIDJI REGIONAL ARPT
2480,SPENCER MUNICIPAL AIRPORT
2481,GREATER PORTSMOUTH REGIONAL ARPT
2482,TOMPKINS COUNTY ARPT
2483,GREGG COUNTY ARPT
2484,GREENBRIER VALLEY ARPT
2485,WILEY POST ARPT
2486,LIMA ALLEN COUNTY
2487,MERLE K (MUDHOLE) SMITH ARPT
2488,SOUTHWEST MICHIGAN REGIONAL
2489,TACOMA NARROWS ARPT
2490,MATHIS FIELD (TX)
2491,GREENWOOD MUNICIPAL ARPT
2492,FAIRMONT MUNICIPAL ARPT
2493,NAPLES MUNICIPAL
2494,HOUSTON GULF ARPT
2495,MORAN FIELD ARPT
2496,MASON COUNTY ARPT (MI)
2497,ASHTABULA COUNTY
2498,COLEMAN A YOUNG MUNICIPAL ARPT
2499,MANSFIELD LAHM MUNICIPAL
2500,HERLONG ARPT
2501,CAPT FEAR REGIONAL JETPORT
2502,CARRABELLE-THOMPSON
2503,FRANCIS S GABRESKI ARPT
2504,HAWKINS ARPT
2505,CUBA MUNICIPAL ARPT
2506,PAGE FIELD ARPT
2507,MERRILL C MEIGS ARPT
2508,DECATUR ARPT
2509,TERRE HAUTE INTL ARPT-HULMAN FIELD
2510,CHARLOTTESVILLE-ALBEMARLE ARPT
2511,ELKHART MUNICIPAL ARPT
2512,KINSTON REGL JETPORT
2513,MT PLEASANT MUNICIPAL ARPT
2514,LIBERAL MUNICIPAL
2515,NORFOLK REGIONAL ARPT
2516,ESSEX COUNTY AIRPORT
2517,DANVILLE REGIONAL ARPT
2518,COLUMBUS MUNICIPAL ARPT (NE)
2519,SAN LUIS COUNTY REGIONAL ARPT
2520,PALMDALE REGIONAL ARPT
2521,STOCKTON METRO
2522,GUNNISON COUNTY
2523,LLANO MUNICIPAL ARPT
2524,CHARLOTTE-MONROE  EXECUTIVE ARPT
2525,W K KELLOGG ARPT
2526,FORT WORTH ALLIANCE
2527,ALBERT WHITTED
2528,STELLAR AIRPARK
2529,DESTIN-FORT WALTON BEACH ARPT
2530,CALGARY INTL
2531,DELAWARE COUNTY REGIONAL ARPT
2532,YAKIMA AIR TERMINAL
2533,RALEIGH EXEC JETPORT AT SANFORD-LEE CNTY ARPT
2534,DAVID'S ARPT
2535,BUFFALO AIRFIELD ARPT
2536,HAWKINS FIELD ARPT
2537,ASHE COUNTY
2538,NORTH PLATTE REGIONAL
2539,CLARK COUNTY REGIONAL ARPT (IN)
2540,KENT STATE UNIVERSITY
2541,CORTEZ MUNICIPAL ARPT
2542,SANTA MARIA PUBLIC
2543,SANTA FE MUNICIPAL
2544,MANITOWOC COUNTY ARPT
2545,LAKE HAVASU CITY ARPT
2546,BARNES MUNICIPAL ARPT
2547,RICKENBACKER INTL
2548,FORD ARPT
2549,PROVO MUNICIPAL ARPT
2550,FOUR CORNERS REGIONAL
2551,DELAND MUNICIPAL ARPT
2552,FORBES FIELD AIRPORT
2553,H L SONNY CALLAHAN ARPT
2554,WM FAIRCHILD INTL ARPT
2555,MID-DELTA REGIONAL
2556,ANN ARBOR MUNICIPAL
2557,TSTC WACO
2558,ST. CLOUD REGIONAL
2559,FAYETTVILLE MUNICIPAL
2560,BESSEMER ARPT
2561,BRENNER FIELD ARPT
2562,ANNISTON METROPOLITAN ARPT
2563,BLOCK ISLAND STATE
2564,CLEARVIEW AIRPARK
2565,MUIR ARMY AIRFIELD
2566,LAKE IN THE HILLS
2567,LOUISA COUNTY ARPT/FREEMAN FLD
2568,MEADOW LAKE ARPT
2569,JOHN F KENNEDY MEMORIAL
2570,TYONEK ARPT
2571,PEARLAND REGIONAL ARPT
2572,HURON REGIONAL ARPT
2573,NORTH LAS VEGAS
2574,SOUTHBRIDGE MUNICIPAL ARPT
2575,LARAMIE REGIONAL
2576,JOHNSTON ATOLL ARPT
2577,ROSEAU MUNI ARPT/RUDY BILLBERG FLD
2578,GAINESVILLE MUNICIPAL ARPT
2579,LITCHFIELD MUNICIPAL
2580,GRIFFING SANDUSKY ARPT
2581,PUT IN BAY
2582,WALDRONAIRE ARPT
2583,SANTA MONICA MUNICIPAL
2584,GREATER KANKAKEE ARPT
2585,GREELEY-WELD COUNTY ARPT
2586,ST. GEORGE  ARPT (AK)
2587,WORTHINGTON MUNICIPAL ARPT
2588,BEAVER COUNTY ARPT
2589,OHIO UNIVERSITY ARPT
2590,WINGS FIELD ARPT
2591,RIVERTON REGIONAL
2592,GILLETTE CAMPBELL CO
2593,EMMONAK ARPT
2594,BANGOR INTL
2595,CHESTER ARPT
2596,LYNCHBURG REGIONAL
2597,SPACE COAST REGIONAL
2598,SIDNEY MUNICIPAL AR[T
2599,PAGO PAGO INTL
2600,GNOSS FIELD ARPT
2601,SCOTTSDALE ARPT
2602,GARDEN CITY REGIONAL
2603,PAGE MUNICIPAL
2604,MILLVILLE MUNICIPAL ARPT
2605,ROSTRAVER
2606,MCCORD FIELD ARPT
2607,DYERSBURG REGIONAL ARPT
2608,ARCATA AIRPORT
2609,ORCAS ISLAND ARPT
2610,OLYMPIA ARPT
2611,ATHENS/BEN EPPS ARPT
2612,SAWYER INTL
2613,BIG PINEY-MARBLETON
2614,DEADHORSE ARPT
2615,OGDEN-HINCKLEY ARPT
2616,MIDDLE BASS-EAST POINT
2617,MEADOWS FIELD ARPT
2618,NEWTOK ARPT
2619,LT WARREN EATON ARPT
2620,DAVID WAYNE HOOKS MEMORIAL ARPT
2621,HOUSTON-SOUTHWEST ARPT
2622,MANKATO REGIONAL ARPT
2623,PETERSBURG JAMES A JOHNSON ARPT
2624,MUSKEGON COUNTY ARPT
2625,CREVE COEUR ARPT
2626,FLAGSTAFF PULLIAM
2627,ADIRONDAK REGIONAL ARPT
2628,OCEAN CITY MUNICIPAL  ARPT (MD)
2629,AUBURN-LEWISTON MUNICIPAL
2630,CARROLL COUNTY-TOLSON ARPT
2631,MIAMI COUNTY ARPT
2632,CAMARILLO
2633,RYAN FIELD ARPT
2634,MANDAN MUNICIPAL
2635,CHICO MUNICIPAL ARPT
2636,DUBOIS REGIONAL ARPT
2637,LEESBURG EXECUTIVE ARPT
2638,PORTLAND-TROUTDALE ARPT
2639,HOUSTON MEMORIAL ARPT
2640,SHREVEPORT DOWNTOWN ARPT
2641,LENAWEE COUNTY ARPT
2642,DOUBLE EAGLE II ARPT
2643,CEDAR MILLS
2644,PRICE COUNTY ARPT
2645,HATTIESBURG-LAUREL
2646,SOUTHERN ILLINOIS
2647,ROLLA NATIONAL ARPT
2648,RUTLAND STATE ARPT
2649,ALBERT LEA MUNICIPAL ARPT
2650,MOUNT HAWLEY
2651,FRENCH LICK MUNICIPAL ARPT
2652,QUINCY REGIONAL ARPT - BALDWIN FLD
2653,SPRINGFIELD BECKLEY MUNICIPAL
2654,ANDERSON REGIONAL
2655,OCEAN REEF CLUB
2656,MANSFIELD MUNICIPAL
2657,CHIPPEWA COUNTY INTL ARPT
2658,CHEFORNAK ARPT
2659,MARCO ISLAND ARPT
2660,SALINAS MUNICIPAL ARPT
2661,SUNDANCE AIRPARK
2662,HUSLIA ARPT
2663,JASPER COUNTY ARPT-BELL FIELD
2664,LAWRENCE MUNICIPAL ARPT (MA)
2665,JACK MCNAMARA FLD
2666,COLLIN COUNTY RGNL ARPT AT MCKINNEY
2667,NORTHAMPTON ARPT
2668,FAIRMONT MUNI-FRANKMAN FLD
2669,KONA INTL ARPT
2670,BRANDYWINE ARPT
2671,SKYHAVEN
2672,WINONA MUNICIPAL ARPT
2673,CROOKSTON MUNI ARPT-KIRKWOOD FIELD
2674,SOUTH VALLEY REGIONAL ARPT
2675,KICKAPOO DOWNTOWN ARPT
2676,LAKE HOOD (SPB)
2677,CLINTON COUNTY ARPT
2678,MADISONVILLE MUNICIPAL
2679,MASSEY RANCH AIRPARK
2680,ROBT J MILLER AIR PARK
2681,PETER O KNIGHT ARPT
2682,PALM BEACH COUNTY PARK ARPT
2683,VENANGO REGIONAL
2684,FRIEDMAN MEMORIAL
2685,SOUTHWEST WASHINGTON REGIONAL ARPT
2686,RIVERSIDE MUNICIPAL ARPT
2687,ISLESBORO
2688,IOWA FALLS MUNICIPAL ARPT
2689,FELTS FIELD ARPT
2690,DENTON MUNICIPAL ARPT
2691,MARIANNA MUNICIPAL ARPT
2692,MCCOOK MUNICIPAL ARPT
2693,HANCOCK COUNTY-BAR HARBOR
2694,FERGUS FALLS MUNICIPAL ARPT
2695,ANKENY REGIONAL
2696,BAUDETTE INTL ARPT
2697,DALLAS EXECUTIVE ARPT
2698,MURFREESBORO MUNICIPAL ARPT
2699,SPRINGERVILLE MUNICIPAL
2700,LAUGHLIN BULLHEAD INTL
2701,UNIV OF OKLAHOMA WESTHEIMER ARPT
2702,HEMET-RYAN ARPT
2703,OGDENSBURG INTL ARPT
2704,EGLIN AFB/NW FLORIDA REGIONAL ARPT
2705,PINE MOUNTAIN LAKE ARPT
2706,FRONT RANGE ARPT
2707,HARTFORD-BRAINARD ARPT
2708,FRANKLIN FIELD ARPT
2709,PETER PRINCE FIELD ARPT
2710,WEST BRANCH COMMUNITY ARPT
2711,KINGMAN
2712,PONCA CITY MUNICIPAL ARPT
2713,KNOXVILLE DOWNTOWN ISLAND ARPT
2714,ONA AIRPARK ARPT
2715,DANIEL FIELD ARPT
2716,DOVER AIR FORCE BASE
2717,JOHN H BATTEN ARPT
2718,BERMUDA DUNES ARPT
2719,MASON CITY MUNICIPAL
2720,KENAI MUNICIPAL ARPT
2721,SUNRIVER
2722,CHANDLER MUNICIPAL ARPT
2723,JEFFERSON COUNTY INTL
2724,MADISON COUNTY ARPT
2725,NEWARK-HEATH ARPT
2726,DODGE CITY REGIONAL ARPT
2727,PALO ALTO ARPT OF SANTA CLARA COUNTY
2728,GRATIOT COMMUNITY
2729,NORTHERN MAINE REGIONAL
2730,GREENWOOD LAKE ARPT
2731,HAYS REGIONAL
2732,CUSTER ARPT
2733,M GRAHAM CLARK - TANEY COUNTY ARPT
2734,RAMONA ARPT
2735,KILLEEN/FT HOOD REGIONAL
2736,RICHARD I BONG ARPT
2737,TRIPLE W ARPT
2738,WINSTON FIELD ARPT
2739,EDWARD F KNAPP STATE ARPT
2740,LEESBURG INTL ARPT
2741,ANIMAS AIR PARK
2742,LAKE CITY MUNICIPAL ARPT
2743,CRYSTAL ARPT
2744,ST GEORGE MUNICIPAL ARPT
2745,SOLDOTNA AIRPORT
2746,GILLESPIE COUNTY
2747,MARCH ARB ARPT
2748,BROOKS COUNTY
2749,FARMINGTON REGIONAL
2750,MIDDLE PENINSULA REGIONAL ARPT
2751,CLAYTON COUNTY ARPT- TARA FIELD
2752,PATUXENT RIVER NAS
2753,GENESEE COUNTY ARPT
2754,WASHINGTON COUNTY
2755,ANDREWS AIR FORCE BASE
2756,FLAGLER COUNTY ARPT
2757,BERT MOONEY
2758,DICKINSON-THEODORE ROOSEVELT RGNL
2759,FESTUS MEMORIAL ARPT
2760,PERRY COUNTY MUNICIPAL
2761,EASTERN OREGON REGIONAL ARPT
2762,GLENDALE MUNICIPAL ARPT
2763,FOWLER ARPT
2764,HEBER CITY MUNICIPAL
2765,PEARSON FIELD ARPT
2766,NORTH PALM BEACH CNTY GEN AVTN
2767,LAWRENCE J TIMMERMAN ARPT
2768,BOLINGBROOKS CLOW INTL
2769,UGNU-KUPARUK ARPT
2770,WASHINGTON COUNTY MEMORIAL
2771,NOME ARPT
2772,SOUTHEAST TEXAS REGIONAL ARPT
2773,MILLINGTON REGIONAL JETPORT ARPT
2774,DONALDSON CENTER ARPT
2775,CORDOVA MUNICIPAL ARPT
2776,LIVINGSTON COUNTY SPENCER J HARDY
2777,SCOTT AFB/MIDAMERICA
2778,KIRKSVILLE REGIONAL
2779,FORT COLLINS-LOVELAND
2780,HOMER ARPT
2781,VALKARIA
2782,HANA ARPT
2783,SEBRING REGIONAL ARPT
2784,HENDERSON CITY-COUNTY ARPT
2785,CHADRON MUNICIPAL ARPT
2786,NEW BEDFORD REGIONAL ARPT
2787,KIPNUK ARPT
2788,FREDERICK MUNICIPAL ARPT
2789,GRIFFISS INTL
2790,MANISTEE COUNTY-BLACKER ARPT
2791,MAGNOLIA MUNICIPAL
2792,ROCK HILL (YORK CO) BRYANT FLD
2793,MC GUIRE AIR FORCE BASE
2794,NIAGARA FALLS INTL
2795,MCCONNELL AIR FORCE BASE
2796,KIT CARSON COUNTY
2797,TRAVIS AIR FORCE BASE
2798,WATERTOWN
2799,NEW SMYRNA BEACH MUNICIPAL ARPT
2800,BRITTON MUNICIPAL ARPT SD
2801,LOGAN-CACHE ARPT
2802,ARLINGTON MUNICIPAL ARPT (TX)
2803,VISALIA MUNICIPAL ARPT
2804,PHILIP BILLARD MUNICIPAL ARPT
2805,MARSHFIELD MUNI/G HARLOW FLD
2806,RUSSELLVILLE REGIONAL ARPT
2807,COLES COUNTY MEMORIAL ARPT
2808,HARVEY FIELD
2809,ZAMPERINI FIELD ARPT
2810,POPLAR BLUFF MUNICIPAL
2811,WAYNESVILLE-ST ROBERT REGIONAL FORNEY FIELD
2812,HERNANDO COUNTY
2813,NEWPORT STATE ARPT
2814,VANDENBERG ARPT
2815,ENTERPRISE MUNICIPAL ARPT
2816,PROVINCETOWN MUNICIPAL ARPT
2817,HIGGINSVILLE INDUSTRIAL MUNICIPAL ARPT
2818,NORTH TEXAS REGIONAL ARPT
2819,SOUTHEAST IOWA REGIONAL ARPT
2820,CLAREMONT MUNICIPAL ARPT
2821,ONTARIO MUNICIPAL ARPT
2822,OPA-LOCKA EXECUTIVE ARPT
2823,CRAIG MUNICIPAL ARPT
2824,WILEY POST-WILL ROGERS MEM
2825,LEE'S SUMMIT MUNICIPAL ARPT
2826,WARSAW MUNICIPAL (IN)
2827,ALPENA COUNTY REG
2828,POMPANO BEACH AIRPARK
2829,ODESSA-SCHLEMEYER FIELD ARPT
2830,ALLIANCE MUNICIPAL ARPT
2831,GRANITE FALLS MUNICIPAL ARPT
2832,WASHINGTON EXECUTIVE ARPT HYDE FIELD
2833,LEA COUNTY REGIONAL ARPT
2834,OTTAWA/MACDONALD-CARTIER INTL
2835,GREAT BENT MUNICIPAL
2836,DELPHI MUNICIPAL ARPT
2837,CANYONLANDS FIELD
2838,BRAZORIA COUNTY ARPT
2839,VANCE BRAND ARPT
2840,STILLWATER REGIONAL ARPT
2841,BOLIVAR MUNICIPAL ARPT
2842,JOHNSTOWN-CAMBRIA
2843,SHOW LOW REGIONAL ARPT
2844,BALDWIN COUNTY ARPT
2845,KALAUPAPA ARPT
2846,MERCED MUNICIPAL
2847,NEWTON CITY/COUNTY ARPT
2848,PELLSTON REGIONAL
2849,SPRINGDALE MUNICIPAL ARPT
2850,BRUNSWICK GOLDEN ISLES
2851,SHALZ FIELD ARPT
2852,DILLINGHAM ARPT
2853,MESQUITE METRO ARPT
2854,FRANK WILEY FIELD ARPT
2855,GILLESPIE FIELD ARPT
2856,DELAWARE AIRPARK
2857,VICKSBURG TALLULAH REGIONAL ARPT
2858,WARREN FIELD ARPT
2859,WAUKESHA COUNTY ARPT
2860,MOUNT AIRY/SURRY COUNTY ARPT
2861,GENERAL WM J FOX AIRFIELD
2862,ROWAN COUNTY ARPT
2863,CINCINNATI-BLUE ASH ARPT
2864,WATERTOWN MUNICIPAL ARPT
2865,CEDAR CITY REGIONAL
2866,POTSDAM MUNICIPAL ARPT
2867,AUBURN-OPELIKA RG PITTS
2868,SCAMMON BAY AIRPORT
2869,GEORGETOWN MUNICIPAL ARPT
2870,SASKATOON/JOHN G. DIEFENBAKER INTL
2871,SHELL LAKE MUNICIPAL ARPT
2872,DEVILS LAKE REGIONAL ARPT
2873,GWINNER-ROGER MELROE FIELD ARPT
2874,SIDNEY-RICHLAND MUNICIPAL ARPT
2875,NORTHWEST FLORIDA BEACHES INTL
2876,BOLINDER FIELD - TOOELE VALLEY ARPT
2877,PRINCEVILLE ARPT
2878,CHEVRON USA INC SEAPLANE BASE
2879,LAWRENCE MUNICIPAL  ARPT (KS)
2880,TULIP CITY ARPT
2881,KNOX COUNTY REGIONAL
2882,GEORGE M BRYAN ARPT
2883,HARRISON COUNTY ARPT
2884,HAVRE CITY-COUNTY ARPT
2885,YAZOO COUNTY ARPT
2886,EAGLE COUNTY REGIONAL
2887,STENNIS INTL ARPT
2888,PAUL C MILLER-SPARTA ARPT
2889,MC KELLER FLD ARPT
2890,PITT-GREENVILLE ARPT
2891,DARE COUNTY REGIONAL ARPT
2892,TRACY MUNICIPAL ARPT
2893,HARDY-ANDERS FLD NATCHEZ-ADAMS CNTY
2894,GLACIER PARK INTL
2895,WAUPACA MUNICIPAL ARPT
2896,COLUMBIA GORGE REGIONAL ARPT
2897,VICTORIA INTL
2898,CORPUS CHRISTI NAS/TRUAX FIELD
2899,IMMOKALEE REGIONAL ARPT
2900,CHAUTAUQUA COUNTY/JAMESTOWN ARPT
2901,ANIAK AIRPORT
2902,WATERTOWN INTL ARPT
2903,DAVIS MONTHAN AIR FORCE BASE
2904,SHERIDAN COUNTY ARPT
2905,PALMYRA (COOPER) AIRPORT
2906,KENTMORR AIRPARK
2907,EAGLE CREEK AIRPARK
2908,RICHLAND ARPT
